"Variant","ID","Y","A","B","Visit"
9,376,45.2586236695585,0,2,3
9,376,29.2840945097029,0,1,4
9,377,47.2951351829972,0,1,0
9,377,37.7176583192112,0,2,1
9,377,34.684081314998,0,2,2
9,377,47.8801436627566,0,1,3
9,377,25.290885903613,0,1,4
9,378,31.5522342769913,1,2,0
9,378,28.0441944549932,1,2,1
9,378,40.2220801824104,1,1,2
9,378,35.9349912376951,1,2,3
9,378,6.12263347228728,1,2,4
9,379,35.0081180597757,0,1,0
9,379,41.5218652968392,0,1,1
9,379,30.1389419920066,0,2,2
9,379,42.2453980608266,0,1,3
9,379,21.3111630226699,0,1,4
9,380,28.5800626200135,1,2,0
9,380,56.7496716508143,1,1,1
9,380,51.6811922990968,1,1,2
9,380,38.3639075803202,1,2,3
9,380,29.1585785318482,1,1,4
9,381,36.632406442727,0,1,0
9,381,28.637018275547,0,1,1
9,381,34.2471801074294,0,1,2
9,381,46.8251184494752,0,1,3
9,381,30.9204022082279,0,2,4
9,382,16.6451337382226,1,2,0
9,382,38.6803377390747,1,2,1
9,382,30.8262309866133,1,1,2
9,382,51.1864221922807,1,1,3
9,382,39.3603660738641,1,1,4
9,383,50.0039401416899,1,1,0
9,383,33.7690339045027,1,1,1
9,383,53.0045706468079,1,1,2
9,383,34.1093975269958,1,2,3
9,383,32.3161474721764,1,1,4
9,384,23.7170452324606,1,2,0
9,384,41.2476316433522,1,1,1
9,384,45.4870877026071,1,1,2
9,384,55.8008789679547,1,1,3
9,384,28.8780122165204,1,1,4
9,385,23.4117325775774,0,2,0
9,385,45.0598199617206,0,1,1
9,385,36.2349716094585,0,1,2
9,385,47.2705986662978,0,1,3
9,385,24.9275029937266,0,1,4
9,386,27.1800847242283,1,2,0
9,386,20.1030006994906,1,2,1
9,386,25.4447442851986,1,2,2
9,386,57.2145211516781,1,1,3
9,386,28.519796618071,1,1,4
9,387,23.461906321635,1,2,0
9,387,38.6965778083287,1,2,1
9,387,24.4191154713926,1,2,2
9,387,41.2489366290705,1,2,3
9,387,19.411430852899,1,2,4
9,388,49.0359590060235,0,1,0
9,388,36.2184900257424,0,1,1
9,388,19.7255209851033,0,2,2
9,388,52.8226362011243,0,1,3
9,388,37.538945986501,0,1,4
9,389,37.8125193752673,1,1,0
9,389,34.1219622436373,1,1,1
9,389,48.1251729523266,1,1,2
9,389,52.5542530749099,1,1,3
9,389,33.4872117784709,1,1,4
9,390,35.9236263577549,1,2,0
9,390,24.9975141885301,1,2,1
9,390,25.8848725964674,1,2,2
9,390,37.7870542350078,1,2,3
9,390,20.3001651271263,1,2,4
9,391,24.3678782571389,0,2,0
9,391,33.3742372205001,0,1,1
9,391,31.5834008094363,0,2,2
9,391,42.3048412722316,0,2,3
9,391,33.6160464276812,0,2,4
9,392,27.8467558474934,1,2,0
9,392,37.1046570168069,1,1,1
9,392,51.4794904040092,1,1,2
9,392,48.1461040290327,1,2,3
9,392,43.0589955349653,1,1,4
9,393,47.7037271433104,1,1,0
9,393,46.3884004875442,1,1,1
9,393,37.571617332752,1,1,2
9,393,63.3398308262359,1,1,3
9,393,24.4101067928323,1,2,4
9,394,47.339808777372,1,1,0
9,394,45.6447349789932,1,1,1
9,394,29.0912374186568,1,2,2
9,394,49.6210029591141,1,2,3
9,394,18.5225158517593,1,2,4
9,395,30.7369822727966,1,2,0
9,395,27.4605978363328,1,1,1
9,395,41.0534882421245,1,1,2
9,395,59.2876788089857,1,1,3
9,395,26.8057576144699,1,1,4
9,396,55.0866288673921,1,1,0
9,396,28.0469225667368,1,2,1
9,396,45.1645366621964,1,1,2
9,396,58.5821050884131,1,1,3
9,396,26.3840752406754,1,1,4
9,397,33.8649507183044,0,1,0
9,397,23.1586998286513,0,2,1
9,397,37.2273778250533,0,1,2
9,397,55.4936258478789,0,1,3
9,397,32.593981020559,0,2,4
9,398,31.0944037434931,0,1,0
9,398,44.6936817374516,0,1,1
9,398,38.0391418782453,0,1,2
9,398,49.9779049498379,0,2,3
9,398,29.783233827099,0,1,4
9,399,36.2382870365178,0,1,0
9,399,30.8660330522633,0,2,1
9,399,31.9718035152711,0,2,2
9,399,51.9016191447321,0,1,3
9,399,47.9666850519388,0,2,4
9,400,27.09436754573,0,2,0
9,400,37.1679995237336,0,2,1
9,400,34.6428612848124,0,2,2
9,400,49.1732684512728,0,2,3
9,400,22.9143962039166,0,1,4
9,401,28.9998154888001,1,2,0
9,401,38.8863144060203,1,2,1
9,401,61.0516160555336,1,1,2
9,401,64.1079906622158,1,1,3
9,401,27.7008347516987,1,1,4
9,402,41.4726907935854,0,2,0
9,402,31.0179109911978,0,2,1
9,402,39.7055626055808,0,1,2
9,402,46.1677837511787,0,2,3
9,402,16.4056621094816,0,1,4
9,403,33.2376797074973,0,2,0
9,403,41.3040947128925,0,1,1
9,403,45.2489165729598,0,1,2
9,403,33.0570624077793,0,2,3
9,403,39.1298714437693,0,1,4
9,404,48.7922901085758,1,1,0
9,404,33.7999703334714,1,2,1
9,404,43.0377302620699,1,1,2
9,404,69.6177497672062,1,1,3
9,404,14.3542100118972,1,2,4
9,405,50.9206280046126,1,1,0
9,405,51.1145996857954,1,1,1
9,405,41.9553018826347,1,1,2
9,405,65.4848995359616,1,1,3
9,405,27.5365559158421,1,1,4
9,406,42.7748147138724,0,1,0
9,406,24.9719328375926,0,2,1
9,406,34.3030004230032,0,2,2
9,406,40.5005629323927,0,2,3
9,406,34.1162730707128,0,1,4
9,407,45.2731601281987,1,1,0
9,407,53.220547053965,1,1,1
9,407,33.2260478019527,1,2,2
9,407,57.5662739608561,1,1,3
9,407,34.5287971019238,1,2,4
9,408,42.9134591684746,0,1,0
9,408,29.3482025009651,0,1,1
9,408,36.1922708815842,0,1,2
9,408,56.6946342520868,0,1,3
9,408,20.8986759400293,0,1,4
9,409,49.5771942411085,0,1,0
9,409,30.472745267799,0,1,1
9,409,27.8682834881983,0,1,2
9,409,32.4079964623336,0,2,3
9,409,35.1091897451321,0,2,4
9,410,20.8405441127906,1,2,0
9,410,45.4751719262805,1,1,1
9,410,49.5094781614521,1,1,2
9,410,51.2184264764962,1,1,3
9,410,40.2286084420997,1,2,4
9,411,36.883795358137,1,2,0
9,411,43.2271931462069,1,1,1
9,411,49.0454752033028,1,1,2
9,411,52.115637234884,1,1,3
9,411,20.7356981752005,1,2,4
9,412,39.6924600045419,0,1,0
9,412,38.8415680657396,0,2,1
9,412,38.9128375332132,0,2,2
9,412,52.4375471301477,0,1,3
9,412,24.6157468604011,0,1,4
9,413,6.7790820014681,0,2,0
9,413,32.9104627974849,0,1,1
9,413,35.6645760654595,0,2,2
9,413,35.6380324243083,0,2,3
9,413,27.5804609354726,0,2,4
9,414,29.7642953773068,1,2,0
9,414,50.3636629162746,1,1,1
9,414,28.8289399871363,1,2,2
9,414,41.945539993747,1,2,3
9,414,38.9847994346713,1,1,4
9,415,25.0860851545849,0,2,0
9,415,33.6498898668165,0,2,1
9,415,25.9900941453989,0,2,2
9,415,39.840019315377,0,2,3
9,415,19.5933783881559,0,1,4
9,416,31.880179510829,1,2,0
9,416,33.3085516279516,1,2,1
9,416,43.1276663219816,1,2,2
9,416,55.3264189034545,1,1,3
9,416,30.8212079044046,1,2,4
9,417,37.1852346975439,1,2,0
9,417,33.0666787193411,1,2,1
9,417,23.5155276469906,1,2,2
9,417,54.7239328486943,1,1,3
9,417,34.9572201198841,1,2,4
9,418,37.7481702980575,0,1,0
9,418,38.0218211811904,0,1,1
9,418,43.1725941213324,0,1,2
9,418,31.3006363860746,0,2,3
9,418,14.7563278684789,0,1,4
9,419,40.4769734439465,0,1,0
9,419,44.6722286835003,0,2,1
9,419,50.5173095966517,0,1,2
9,419,51.5519406499327,0,1,3
9,419,26.7256847688299,0,1,4
9,420,38.3391676105336,0,1,0
9,420,27.9765737087652,0,1,1
9,420,23.8145488739832,0,2,2
9,420,49.610175883119,0,2,3
9,420,19.5056233059882,0,1,4
9,421,24.2248975822882,1,2,0
9,421,36.5310651411047,1,2,1
9,421,40.2511143003535,1,1,2
9,421,45.1279863799124,1,2,3
9,421,25.1702259582723,1,2,4
9,422,22.3335790860356,1,2,0
9,422,34.0738656972668,1,2,1
9,422,31.8047441475836,1,2,2
9,422,39.2163519264635,1,2,3
9,422,35.2340385764214,1,2,4
9,423,33.8163322803042,1,2,0
9,423,30.3840592803444,1,2,1
9,423,38.3607016990952,1,1,2
9,423,25.2973179861177,1,2,3
9,423,31.6106347670618,1,1,4
9,424,24.9808349618014,0,2,0
9,424,29.3712201647898,0,2,1
9,424,35.2811055227036,0,2,2
9,424,49.5239814119485,0,1,3
9,424,29.7932698999199,0,1,4
9,425,30.7868052904792,0,2,0
9,425,48.9869583020758,0,1,1
9,425,33.2678988986493,0,2,2
9,425,55.7708632689473,0,1,3
9,425,35.9361460175827,0,2,4
9,426,35.8287720237744,1,2,0
9,426,35.6090452838973,1,2,1
9,426,48.8374899979338,1,1,2
9,426,52.1259767355466,1,1,3
9,426,15.6649737085731,1,2,4
9,427,29.5884642730784,1,2,0
9,427,29.7373796405798,1,2,1
9,427,24.2705214871458,1,2,2
9,427,32.063568192333,1,2,3
9,427,21.7055627430185,1,1,4
9,428,53.6101065866197,1,1,0
9,428,35.0109054546687,1,2,1
9,428,38.7066533984511,1,1,2
9,428,59.2798737990963,1,1,3
9,428,35.8240411339247,1,1,4
9,429,28.2169470860338,0,2,0
9,429,40.5621651892926,0,2,1
9,429,31.1053053946007,0,2,2
9,429,37.0938075097731,0,2,3
9,429,27.3676073896819,0,2,4
9,430,42.3436016905377,1,1,0
9,430,33.4037015926502,1,2,1
9,430,51.7494666986071,1,1,2
9,430,54.1079376988558,1,1,3
9,430,24.1612655168954,1,2,4
9,431,26.3431134560667,1,2,0
9,431,45.3219879130109,1,2,1
9,431,51.4863480705161,1,1,2
9,431,53.0163349430306,1,2,3
9,431,30.9779082149004,1,2,4
9,432,29.1331673604149,0,1,0
9,432,29.9064214968008,0,1,1
9,432,32.3829934532248,0,2,2
9,432,37.7865350147794,0,2,3
9,432,25.7879270791839,0,1,4
9,433,30.5915182166022,0,2,0
9,433,31.7519724753373,0,1,1
9,433,36.1709867736582,0,1,2
9,433,42.4872953358891,0,1,3
9,433,19.061238634778,0,1,4
9,434,47.7801599039549,0,1,0
9,434,34.7526561251077,0,1,1
9,434,51.1244048538551,0,1,2
9,434,41.8570956301362,0,2,3
9,434,31.2989773049553,0,1,4
9,435,30.3190227210473,0,2,0
9,435,36.8874290906126,0,2,1
9,435,26.1164693030006,0,2,2
9,435,57.196409589589,0,1,3
9,435,25.2702574022601,0,1,4
9,436,41.8904739272219,1,1,0
9,436,27.0537320558177,1,2,1
9,436,30.8083356032791,1,2,2
9,436,55.3561745242993,1,1,3
9,436,19.8684100393184,1,2,4
9,437,23.7627470424288,0,2,0
9,437,34.2992027670063,0,1,1
9,437,30.2272231220062,0,1,2
9,437,45.868537140087,0,1,3
9,437,22.7945937135276,0,1,4
9,438,49.6375073179175,1,1,0
9,438,28.21977156435,1,2,1
9,438,48.1521990669048,1,1,2
9,438,49.2356077586681,1,1,3
9,438,42.5990550074205,1,1,4
9,439,40.9667609595615,1,1,0
9,439,31.7689300317727,1,2,1
9,439,27.0022544126246,1,2,2
9,439,62.2122041785256,1,1,3
9,439,22.3712955597372,1,1,4
9,440,28.6812696131357,0,2,0
9,440,31.8121124555917,0,1,1
9,440,39.969100107976,0,1,2
9,440,40.3012566450557,0,1,3
9,440,21.8959915763948,0,1,4
9,441,24.2697824363247,1,2,0
9,441,59.9740127616562,1,1,1
9,441,44.0541181828492,1,1,2
9,441,73.5963363873633,1,1,3
9,441,32.533617109708,1,1,4
9,442,34.9392604627663,0,1,0
9,442,28.9419710620856,0,1,1
9,442,29.3346634691229,0,2,2
9,442,36.0592085467699,0,1,3
9,442,31.1410771973361,0,2,4
9,443,30.5805845377027,1,2,0
9,443,35.2424168974898,1,2,1
9,443,63.3568603460435,1,1,2
9,443,58.7236539803197,1,1,3
9,443,28.1841762205467,1,2,4
9,444,48.3472882901616,1,1,0
9,444,42.7199621496446,1,2,1
9,444,41.1243829846447,1,1,2
9,444,35.8919886066378,1,2,3
9,444,28.6229725561979,1,1,4
9,445,47.6548544858695,1,1,0
9,445,31.9294263722285,1,2,1
9,445,35.595350612592,1,2,2
9,445,67.4107905836355,1,1,3
9,445,31.7291373620582,1,1,4
9,446,43.5448554757418,1,1,0
9,446,41.9689796248014,1,2,1
9,446,16.4611146211398,1,2,2
9,446,47.4317127157853,1,1,3
9,446,35.4098520932522,1,1,4
9,447,49.9176681413767,0,1,0
9,447,42.5536029796946,0,2,1
9,447,33.1441729455471,0,2,2
9,447,37.9436229522648,0,2,3
9,447,18.1065164189921,0,1,4
9,448,44.2216392588292,1,1,0
9,448,41.9292666024867,1,2,1
9,448,13.3102408354252,1,2,2
9,448,28.1811401032195,1,2,3
9,448,26.5244926861061,1,2,4
9,449,16.4602637160109,0,2,0
9,449,32.3510731828909,0,2,1
9,449,43.7037474336474,0,1,2
9,449,37.3459070253841,0,2,3
9,449,17.0972112309299,0,1,4
9,450,46.3249411776351,1,1,0
9,450,51.7365594677966,1,1,1
9,450,36.9103442578128,1,1,2
9,450,41.5551304697735,1,2,3
9,450,40.2281894051715,1,2,4
9,451,57.1972359982946,1,1,0
9,451,46.0294695511555,1,1,1
9,451,59.0586423178667,1,1,2
9,451,47.0240948406995,1,1,3
9,451,33.3448963459912,1,1,4
9,452,29.911631883475,0,1,0
9,452,28.9095828124715,0,1,1
9,452,33.6933516583958,0,2,2
9,452,45.4029471309812,0,1,3
9,452,37.417673527044,0,1,4
9,453,33.2585701477433,1,2,0
9,453,40.7208199278261,1,1,1
9,453,23.0308312513757,1,2,2
9,453,38.9427598653733,1,2,3
9,453,28.2341370013574,1,2,4
9,454,27.414840961966,0,1,0
9,454,40.4989221500447,0,2,1
9,454,18.6053929867712,0,2,2
9,454,48.6782014983961,0,2,3
9,454,35.2965686793756,0,1,4
9,455,45.2906463616891,1,1,0
9,455,46.6178492821823,1,1,1
9,455,42.5929428442908,1,1,2
9,455,54.4164815149019,1,1,3
9,455,33.0797137209161,1,1,4
9,456,49.8276409719177,1,1,0
9,456,30.00774516819,1,1,1
9,456,53.0732750482919,1,1,2
9,456,47.5677432428285,1,2,3
9,456,37.2380066944153,1,2,4
9,457,63.7634598481973,1,1,0
9,457,38.8524992250435,1,2,1
9,457,41.447886849193,1,1,2
9,457,39.9585267572235,1,2,3
9,457,30.350130433577,1,2,4
9,458,29.8056641434146,1,2,0
9,458,38.6273758378065,1,1,1
9,458,24.5668350521224,1,2,2
9,458,52.2871454869891,1,1,3
9,458,46.4249790660592,1,1,4
9,459,35.1888114310201,0,1,0
9,459,39.7263857396503,0,1,1
9,459,30.9292891978797,0,2,2
9,459,44.5236552893046,0,1,3
9,459,20.6806996906409,0,2,4
9,460,23.9555018863508,1,2,0
9,460,31.2213166495393,1,2,1
9,460,43.7459278572868,1,1,2
9,460,66.5286192303338,1,1,3
9,460,39.7136199256495,1,1,4
9,461,30.3385472339505,0,1,0
9,461,32.9742530875584,0,1,1
9,461,39.9415195497465,0,1,2
9,461,47.8657482027623,0,1,3
9,461,31.3791201115352,0,2,4
9,462,49.3767060240447,1,1,0
9,462,34.1418346122198,1,2,1
9,462,26.4852880717272,1,2,2
9,462,44.6657137708629,1,2,3
9,462,30.7787458908062,1,2,4
9,463,28.4303749226801,1,2,0
9,463,36.8217660456673,1,1,1
9,463,26.6874462937369,1,2,2
9,463,62.3299988411992,1,1,3
9,463,21.8631412145489,1,2,4
9,464,25.8401177763766,1,2,0
9,464,49.4496446554039,1,1,1
9,464,22.0829282014522,1,2,2
9,464,45.1509348883344,1,2,3
9,464,29.5455088030163,1,1,4
9,465,47.7023811673701,0,1,0
9,465,41.1115783352204,0,2,1
9,465,37.9676860213155,0,1,2
9,465,41.2357908654519,0,1,3
9,465,33.0196983004956,0,1,4
9,466,28.0179653655524,1,2,0
9,466,27.2149438788498,1,2,1
9,466,25.5031265883198,1,2,2
9,466,56.0821421255077,1,1,3
9,466,21.9384704758316,1,2,4
9,467,39.2150505608842,0,2,0
9,467,36.5140555436876,0,2,1
9,467,38.7827909274933,0,1,2
9,467,52.2040521478466,0,1,3
9,467,20.7689636433407,0,2,4
9,468,46.1279805241464,0,1,0
9,468,39.0369462897896,0,2,1
9,468,37.2974932242898,0,1,2
9,468,48.3353678972228,0,1,3
9,468,32.5999050743887,0,1,4
9,469,49.5196275574384,0,1,0
9,469,34.9578980589819,0,1,1
9,469,20.5908221889081,0,2,2
9,469,51.0545818716706,0,1,3
9,469,22.4415367491198,0,1,4
9,470,14.8446605350024,1,2,0
9,470,31.3553514282313,1,2,1
9,470,23.1631546721158,1,2,2
9,470,56.4476089304459,1,1,3
9,470,21.6828148808158,1,2,4
9,471,35.9770217803296,1,2,0
9,471,33.4871625818503,1,2,1
9,471,25.9959663863705,1,2,2
9,471,52.504160852017,1,1,3
9,471,18.5324669890272,1,2,4
9,472,29.3379967438423,0,2,0
9,472,42.1919744797936,0,1,1
9,472,45.7489160257747,0,1,2
9,472,41.1333038714087,0,2,3
9,472,21.3349230267088,0,1,4
9,473,25.8020278150369,1,2,0
9,473,25.4068055493986,1,2,1
9,473,19.6561334024661,1,2,2
9,473,44.8017304024874,1,2,3
9,473,33.8574626392562,1,1,4
9,474,44.3280227154225,1,1,0
9,474,36.8055229642507,1,1,1
9,474,42.9861703459087,1,1,2
9,474,55.4232800595387,1,1,3
9,474,24.2178565363414,1,1,4
9,475,49.95356185266,1,1,0
9,475,39.1836859809798,1,2,1
9,475,27.2352836646742,1,2,2
9,475,53.5052038483487,1,1,3
9,475,21.699665474224,1,2,4
9,476,30.9967953745755,0,1,0
9,476,23.7555365201936,0,1,1
9,476,23.0160935305708,0,2,2
9,476,34.564525649168,0,2,3
9,476,21.6550648083829,0,1,4
9,477,46.6359216540292,1,1,0
9,477,39.1115267620164,1,1,1
9,477,23.7573099994188,1,2,2
9,477,60.6740404136311,1,1,3
9,477,23.3575201159881,1,1,4
9,478,41.768902910344,0,2,0
9,478,30.3264458578702,0,2,1
9,478,24.0548217058455,0,2,2
9,478,43.3682194695177,0,2,3
9,478,27.5647147645523,0,1,4
9,479,21.976592415387,0,2,0
9,479,26.9908465708256,0,1,1
9,479,35.923951562084,0,2,2
9,479,34.6352555650376,0,2,3
9,479,34.6325369842943,0,1,4
9,480,33.830405637582,0,2,0
9,480,51.0710779137721,0,1,1
9,480,34.6817464493795,0,1,2
9,480,49.8650452102224,0,2,3
9,480,27.4467090092534,0,2,4
9,481,47.7896169616959,1,1,0
9,481,43.6001331427169,1,1,1
9,481,27.3048989439805,1,2,2
9,481,48.6940297796224,1,1,3
9,481,36.8453207776251,1,1,4
9,482,43.4240584919278,0,1,0
9,482,34.0158885028723,0,2,1
9,482,32.1825669546628,0,1,2
9,482,54.8074748896924,0,1,3
9,482,21.1306161907507,0,2,4
9,483,39.1502541143402,0,1,0
9,483,28.2854383268403,0,2,1
9,483,22.7421417143109,0,2,2
9,483,37.8180048744674,0,2,3
9,483,22.8035995067482,0,2,4
9,484,47.7680186754854,1,1,0
9,484,51.3870518354554,1,1,1
9,484,46.4171295705082,1,1,2
9,484,47.1790278048631,1,1,3
9,484,36.0328957876384,1,1,4
9,485,46.4960662587334,0,1,0
9,485,16.4642984112006,0,1,1
9,485,24.9933048064349,0,2,2
9,485,31.281953170223,0,2,3
9,485,32.7155064558141,0,1,4
9,486,41.5609007639424,1,1,0
9,486,51.2088029086385,1,1,1
9,486,45.7054068549534,1,1,2
9,486,28.7484480484257,1,2,3
9,486,32.413348522622,1,1,4
9,487,16.0460904913733,1,2,0
9,487,43.5209608359778,1,1,1
9,487,27.7151220270775,1,2,2
9,487,51.2482683535362,1,2,3
9,487,35.8542699036752,1,1,4
9,488,38.212429929688,0,2,0
9,488,20.0344447256406,0,2,1
9,488,37.5589539827809,0,1,2
9,488,40.7125139168125,0,2,3
9,488,26.3920193865441,0,1,4
9,489,44.9125553323761,1,1,0
9,489,50.2475621892744,1,1,1
9,489,50.3765187486343,1,1,2
9,489,37.1275240680478,1,2,3
9,489,25.9233460674077,1,2,4
9,490,58.6067380097455,1,1,0
9,490,35.028732422329,1,2,1
9,490,15.8692509848645,1,2,2
9,490,41.9814815810048,1,2,3
9,490,17.045824659786,1,2,4
9,491,42.1341020770146,1,1,0
9,491,45.5903533311041,1,1,1
9,491,49.8829729536394,1,1,2
9,491,43.8012727433053,1,2,3
9,491,17.035702829065,1,2,4
9,492,55.7318155216806,1,1,0
9,492,61.1158285800813,1,1,1
9,492,28.8724884343408,1,2,2
9,492,41.5090909603784,1,2,3
9,492,37.4274653512825,1,2,4
9,493,29.5782086424458,1,2,0
9,493,39.2283619898398,1,1,1
9,493,27.8134855956392,1,2,2
9,493,34.3417850160327,1,2,3
9,493,32.8922354384346,1,2,4
9,494,28.4044634796733,1,2,0
9,494,49.4297878743051,1,1,1
9,494,42.9331603126773,1,1,2
9,494,38.4161919071275,1,2,3
9,494,26.5980398336142,1,2,4
9,495,48.943385292809,1,1,0
9,495,37.3574967703758,1,1,1
9,495,48.2384836259001,1,1,2
9,495,33.4682962751345,1,2,3
9,495,39.6450451442493,1,1,4
9,496,34.5544220027133,0,1,0
9,496,37.7681327711791,0,1,1
9,496,33.6877408015773,0,1,2
9,496,38.4449675755895,0,2,3
9,496,29.4324741371486,0,2,4
9,497,27.4109983466225,0,1,0
9,497,50.7788806402941,0,1,1
9,497,44.5029099851832,0,1,2
9,497,47.8282257155194,0,2,3
9,497,22.427186062355,0,2,4
9,498,36.9109835028282,0,1,0
9,498,46.0234164426977,0,1,1
9,498,34.7900562318137,0,1,2
9,498,53.5148189629028,0,2,3
9,498,31.3573421013765,0,1,4
9,499,38.3581642301271,1,2,0
9,499,40.0850410174713,1,2,1
9,499,32.5199734615546,1,2,2
9,499,41.8122583225687,1,2,3
9,499,29.2389269633762,1,2,4
9,500,42.5289287880752,0,1,0
9,500,45.6914139432459,0,2,1
9,500,44.0038585422735,0,1,2
9,500,49.2428613231331,0,2,3
9,500,32.0382308121709,0,2,4
9,501,43.4276966240228,1,1,0
9,501,52.185102368778,1,1,1
9,501,41.849032915816,1,1,2
9,501,33.8389110532343,1,2,3
9,501,45.0256822851573,1,1,4
9,502,53.7036555111191,1,1,0
9,502,38.6836953281915,1,2,1
9,502,50.3260581321055,1,1,2
9,502,49.0954446072791,1,1,3
9,502,33.4441381611544,1,2,4
9,503,38.4913626054041,1,1,0
9,503,43.3591379579193,1,2,1
9,503,37.3414356781869,1,2,2
9,503,35.8647043731451,1,2,3
9,503,32.0672483515847,1,1,4
9,504,29.098159957026,0,1,0
9,504,46.1254802649783,0,2,1
9,504,43.2584590380993,0,1,2
9,504,35.5101504223498,0,2,3
9,504,31.0584775364369,0,2,4
9,505,22.0977645672445,0,2,0
9,505,38.837703928237,0,2,1
9,505,31.2029483750183,0,1,2
9,505,52.7586915863356,0,1,3
9,505,28.0975109767055,0,2,4
9,506,53.4145417756277,0,1,0
9,506,40.7615698884816,0,1,1
9,506,35.9310195534714,0,1,2
9,506,59.9575230101849,0,1,3
9,506,41.3200228604447,0,1,4
9,507,33.8421113242889,0,1,0
9,507,32.4644709865063,0,2,1
9,507,46.2069001807723,0,1,2
9,507,31.6890122791137,0,2,3
9,507,34.8603093230125,0,1,4
9,508,30.0527636113849,0,1,0
9,508,36.1478140654044,0,1,1
9,508,50.4898436279135,0,1,2
9,508,55.4900908797398,0,1,3
9,508,40.3068806815312,0,1,4
9,509,37.8394400189341,1,1,0
9,509,40.2648878627231,1,2,1
9,509,53.9182033574915,1,1,2
9,509,41.0634730749892,1,2,3
9,509,34.9774254883971,1,2,4
9,510,34.212867766462,0,2,0
9,510,48.0037853567547,0,1,1
9,510,25.0955016815847,0,2,2
9,510,50.7286684042655,0,1,3
9,510,28.9150848945381,0,2,4
9,511,43.816361386842,1,1,0
9,511,38.2714590141383,1,2,1
9,511,22.4661794213551,1,2,2
9,511,55.4343363881024,1,1,3
9,511,36.8864636445228,1,1,4
9,512,23.448279866454,0,2,0
9,512,33.4722098861717,0,1,1
9,512,31.8442686843719,0,2,2
9,512,58.5893553226701,0,2,3
9,512,28.0089463380898,0,2,4
9,513,42.2503042367736,1,1,0
9,513,39.5218624478746,1,1,1
9,513,19.0743047817758,1,2,2
9,513,40.3101657760177,1,2,3
9,513,24.4661977539973,1,1,4
9,514,34.3055445146691,1,2,0
9,514,31.5754102588286,1,2,1
9,514,28.5086310263868,1,2,2
9,514,42.225323514651,1,2,3
9,514,33.5723415027684,1,2,4
9,515,35.7548506096851,1,2,0
9,515,31.6447810964359,1,2,1
9,515,27.2236206412708,1,2,2
9,515,61.1602871618242,1,1,3
9,515,33.4915788115543,1,1,4
9,516,38.3652066230304,0,1,0
9,516,30.7023775644079,0,1,1
9,516,38.6208823824073,0,2,2
9,516,44.6214527020477,0,1,3
9,516,30.233592059984,0,2,4
9,517,41.926806842435,0,1,0
9,517,27.1672703810289,0,2,1
9,517,32.8919158827426,0,2,2
9,517,36.4520893366324,0,2,3
9,517,17.7152762572931,0,1,4
9,518,26.1536289991555,0,2,0
9,518,49.2550797580736,0,1,1
9,518,37.8244403407263,0,1,2
9,518,41.5893869667911,0,2,3
9,518,27.0379679991574,0,1,4
9,519,30.7602786459877,0,2,0
9,519,40.290029691602,0,2,1
9,519,36.2596534222009,0,1,2
9,519,39.6045263161716,0,1,3
9,519,30.0353905273552,0,1,4
9,520,36.2170794984772,0,1,0
9,520,34.2016708766329,0,1,1
9,520,28.0617857720196,0,2,2
9,520,50.4655737353523,0,1,3
9,520,35.3819905929595,0,2,4
9,521,48.7401125304021,1,1,0
9,521,43.0453261791154,1,2,1
9,521,23.426102282151,1,2,2
9,521,57.7896677666399,1,1,3
9,521,37.5938606935129,1,2,4
9,522,21.8297140279197,1,2,0
9,522,39.4449397688435,1,2,1
9,522,27.0664614347651,1,2,2
9,522,58.0297744444108,1,1,3
9,522,37.1805348811647,1,1,4
9,523,28.3417861893825,1,2,0
9,523,53.0568357258141,1,1,1
9,523,36.3243965684432,1,2,2
9,523,57.236007936031,1,1,3
9,523,30.6326191939285,1,2,4
9,524,35.0870221794451,0,2,0
9,524,33.9754531634529,0,2,1
9,524,36.8554666655588,0,1,2
9,524,59.8902834280881,0,1,3
9,524,51.246534520972,0,2,4
9,525,25.6814232375419,0,2,0
9,525,29.7704071560257,0,1,1
9,525,33.6547512167468,0,2,2
9,525,66.8677247662005,0,1,3
9,525,21.7357170526595,0,1,4
9,526,42.3454527682439,0,1,0
9,526,34.4159509170096,0,1,1
9,526,24.0102369429485,0,2,2
9,526,37.3738214451398,0,2,3
9,526,23.6388688825373,0,1,4
9,527,33.3619538582366,1,2,0
9,527,56.1694712408101,1,1,1
9,527,21.5169365627257,1,2,2
9,527,38.267464887745,1,2,3
9,527,40.1302110755262,1,1,4
9,528,43.7549719344537,1,1,0
9,528,48.2202253012708,1,1,1
9,528,53.197718437299,1,1,2
9,528,64.0008778240415,1,1,3
9,528,31.7793929531559,1,1,4
9,529,38.7725488100505,0,1,0
9,529,36.8772756743498,0,1,1
9,529,25.0100088933889,0,2,2
9,529,39.3938183553246,0,2,3
9,529,21.9410552929349,0,2,4
9,530,38.8836472703752,0,1,0
9,530,40.8187442135312,0,1,1
9,530,28.9515003321401,0,2,2
9,530,39.6348586258185,0,2,3
9,530,16.1775494470284,0,1,4
9,531,31.2935912576011,0,2,0
9,531,30.7830246282412,0,1,1
9,531,20.0410236793951,0,2,2
9,531,43.8411638568975,0,2,3
9,531,32.0313752337785,0,2,4
9,532,37.7789583683126,0,1,0
9,532,47.6614679078726,0,2,1
9,532,17.8454570311155,0,2,2
